lineage_id,candidate_rank,candidate_app_id,application_title,application_pi,application_institution,match_grade,match_score,evidence_level,evidence_components,score_details,match_reason,evidence_urls,manual_review_needed
lineage_shaneholloman_font-awesome-pro,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2024/05/2024-05-21-fonticons.md; https://github.com/shaneholloman/font-awesome-pro,true
lineage_shankha117_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/shankha117/GoLangBooks,true
lineage_sharanbabumg_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/sharanbabumg/GoLangBooks,true
lineage_sharondevop_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/sharondevop/GoLangBooks,true
lineage_shazeb5656_yang,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2023/10/2023-10-12-discord.md; https://github.com/Shazeb5656/YANG,true
lineage_sheikhasim_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/sheikhasim/GoLangBooks,true
lineage_sheluvrecoil_nitro-generator,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2023/10/2023-10-12-discord.md; https://github.com/sheluvrecoil/Nitro-Generator,true
lineage_shenlos_jetbrainspatchkeygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/shenlos/JetbrainsPatchKeygen,true
lineage_shervinbdndev_discord-nitro-genarator-py,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2023/10/2023-10-12-discord.md; https://github.com/shervinbdndev/Discord-Nitro-Genarator-py,true
lineage_shicheng-guo_biomarkers,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Alanine_aminotransferase.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Albumin.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Alkaline_phosphatase.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Apolipoprotein_A.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Apolipoprotein_B.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Apolipoprotein_B_adjstatins.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Aspartate_aminotransferase.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_AST_ALT_ratio.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_C_reactive_protein.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Calcium.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Cholesterol.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Cholesterol_adjstatins.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Creatinine.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Creatinine_in_urine.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Cystatin_C.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Direct_bilirubin.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_eGFR.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Fasting_glucose.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Gamma_glutamyltransferase.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Glucose.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Glycated_haemoglobin_HbA1c.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_HbA1c.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_HDL.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_HDL_cholesterol.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_IGF_1.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_LDL.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_LDL_adjstatins.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_LDL_direct.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_LDL_direct_adjstatins.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Lipoprotein_A.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Microalbumin_in_urine.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Non_albumin_protein.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Oestradiol.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Phosphate.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Potassium_in_urine.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Rheumatoid_factor.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_SHBG.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Sodium_in_urine.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Testosterone.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Total_bilirubin.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Total_protein.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Triglycerides.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Urate.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Urea.hh; https://github.com/Shicheng-Guo/biomarkers; https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Shicheng-Guo/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Vitamin_D.hh; https://github.com/Shicheng-Guo/biomarkers,true
lineage_shicheng-guo_prs_height_admixed_populations,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-11-ukbiobank.md; https://github.com/Shicheng-Guo/PRS_Height_Admixed_Populations/blob/19585ef9c3b14e8c58f12312176b905a7eca8b65/PCA_and_GWAS/UKB_AFR.bas.evec; https://github.com/Shicheng-Guo/PRS_Height_Admixed_Populations; https://github.com/github/dmca/blob/master/2025/08/2025-08-11-ukbiobank.md; https://github.com/Shicheng-Guo/PRS_Height_Admixed_Populations/blob/19585ef9c3b14e8c58f12312176b905a7eca8b65/PCA_and_GWAS/panel_file2.txt; https://github.com/Shicheng-Guo/PRS_Height_Admixed_Populations; https://github.com/github/dmca/blob/master/2025/08/2025-08-11-ukbiobank.md; https://github.com/Shicheng-Guo/PRS_Height_Admixed_Populations/blob/bba2c5e61e8f0ba47d36dcef6dce66a7fea1d5ec/strat_prs/scripts/.RDataTmp; https://github.com/Shicheng-Guo/PRS_Height_Admixed_Populations; https://github.com/github/dmca/blob/master/2025/08/2025-08-11-ukbiobank.md; https://github.com/Shicheng-Guo/PRS_Height_Admixed_Populations/blob/bba2c5e61e8f0ba47d36dcef6dce66a7fea1d5ec/strat_prs/scripts/.RDataTmp1; https://github.com/Shicheng-Guo/PRS_Height_Admixed_Populations; https://github.com/github/dmca/blob/master/2025/08/2025-08-11-ukbiobank.md; https://github.com/Shicheng-Guo/PRS_Height_Admixed_Populations/blob/bba2c5e61e8f0ba47d36dcef6dce66a7fea1d5ec/strat_prs/scripts/.RDataTmp2; https://github.com/Shicheng-Guo/PRS_Height_Admixed_Populations; https://github.com/github/dmca/blob/master/2025/08/2025-08-11-ukbiobank.md; https://github.com/Shicheng-Guo/PRS_Height_Admixed_Populations/blob/bba2c5e61e8f0ba47d36dcef6dce66a7fea1d5ec/strat_prs/scripts/.RData; https://github.com/Shicheng-Guo/PRS_Height_Admixed_Populations; https://github.com/github/dmca/blob/master/2025/08/2025-08-11-ukbiobank.md; https://github.com/Shicheng-Guo/PRS_Height_Admixed_Populations/blob/e09bd3872f8d536a6245bdaf9396acedad52c76f/sib_betas/JHS/scripts/.RData; https://github.com/Shicheng-Guo/PRS_Height_Admixed_Populations,true
lineage_shicheng-guo_ukbb-1,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/09/2025-09-25-ukbiobank.md; https://github.com/Shicheng-Guo/ukbb-1/blob/master/anna_code%2Facclerometry_download%2Fto_download.accel.txt; https://github.com/Shicheng-Guo/ukbb-1; https://github.com/github/dmca/blob/master/2025/09/2025-09-25-ukbiobank.md; https://github.com/Shicheng-Guo/ukbb-1/blob/anna/anna_code%2Facclerometry_download%2Fto_download.accel.txt; https://github.com/Shicheng-Guo/ukbb-1,true
lineage_shiiaii_book-diptomondal007-golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/shiiaii/book-diptomondal007-GoLangBooks,true
lineage_shiok-tech_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/shiok-tech/GoLangBooks,true
lineage_shithubhumanware_yangautobuild,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2023/10/2023-10-12-discord.md; https://github.com/ShitHubHumanWare/YANGautobuild,true
lineage_shitkoder_discord-nitro,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2023/10/2023-10-12-discord.md; https://github.com/shitkoder/Discord-Nitro,true
lineage_shivayan-bora_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/shivayan-bora/GoLangBooks,true
